s  n(s, p, L)
46  0.0006458827146413306
66  0.00034463607422320516
34  0.0012025071654550683
668  7.438188652299392e-06
313  3.22321508266307e-05
210  5.702611300096201e-05
145  7.562158463171049e-05
816  1.3636679195882219e-05
29  0.001534746258591108
35  0.0010710991659311124
1057  2.1074867848181612e-05
85  0.00020950898037309956
748  1.611607541331535e-05
339  2.7273358391764438e-05
112  0.00019959139550336703
1015  1.611607541331535e-05
79  0.00027521298013507753
1078  1.7355773522031915e-05
48  0.0006297666392280152
54  0.0005045571302476421
22  0.0023628645952137733
213  5.4546716783528876e-05
119  0.00011529192411064058
667  2.4793962174331306e-05
275  3.22321508266307e-05
441  2.355426406561474e-05
472  1.2396981087165653e-05
67  0.00032356120637502356
1277  1.859547163074848e-05
94  0.00019587230117721732
71  0.0003483551685493549
877  1.2396981087165653e-05
45  0.0006743957711418116
1023  1.3636679195882219e-05
69  0.0003582727534190874
1139  1.611607541331535e-05
555  1.7355773522031915e-05
99  0.0001933929049597842
78  0.0003000069423094088
445  1.2396981087165653e-05
92  0.00020207079172080016
1109  1.3636679195882219e-05
975  1.611607541331535e-05
282  3.5951245152780395e-05
202  4.958792434866261e-05
98  0.00018099592387261853
894  2.1074867848181612e-05
1097  2.355426406561474e-05
140  8.92582638275927e-05
70  0.00031736271583144074
263  3.099245271791413e-05
626  2.2314565956898175e-05
77  0.00027025418770021127
126  0.00013016830141523937
159  7.314218841427736e-05
755  1.2396981087165653e-05
39  0.0009260544872112743
43  0.0007946464876873184
110  0.00015248286737213753
331  3.471154704406383e-05
682  1.7355773522031915e-05
641  1.7355773522031915e-05
65  0.00035331396098422114
63  0.00039794309289801745
544  1.859547163074848e-05
152  7.934067895786019e-05
157  8.677886761015958e-05
151  0.00010785373545834119
206  4.710852813122948e-05
341  2.975275460919757e-05
68  0.000350834564766788
965  1.859547163074848e-05
1083  1.859547163074848e-05
95  0.0002045501879382333
1347  1.2396981087165654e-06
76  0.00029628784798325914
1082  1.3636679195882219e-05
137  0.00010537433924090805
1221  1.1157282978449087e-05
365  1.859547163074848e-05
761  1.1157282978449087e-05
55  0.0004810028661820274
1135  1.1157282978449087e-05
304  2.975275460919757e-05
96  0.00022438535767769832
633  1.4876377304598785e-05
72  0.000322321508266307
562  1.2396981087165653e-05
229  5.2067320566095744e-05
111  0.0001500034711547044
58  0.00044133252670309727
83  0.0002739732820263609
1105  2.355426406561474e-05
64  0.0004066209796590334
1067  1.7355773522031915e-05
1192  1.1157282978449087e-05
504  1.4876377304598785e-05
228  5.330701867481231e-05
378  3.3471848935347264e-05
192  5.702611300096201e-05
1052  2.2314565956898175e-05
1100  1.1157282978449087e-05
259  3.843064137021353e-05
640  1.1157282978449087e-05
223  4.091003758764666e-05
102  0.00017107833900288603
317  2.4793962174331306e-05
762  1.3636679195882219e-05
287  3.471154704406383e-05
254  4.338943380507979e-05
150  8.429947139272645e-05
186  5.702611300096201e-05
415  1.7355773522031915e-05
93  0.00020207079172080016
1005  1.611607541331535e-05
124  0.00011157282978449088
1150  1.1157282978449087e-05
81  0.00023678233876486398
1179  8.677886761015957e-06
278  3.967033947893009e-05
237  3.22321508266307e-05
170  9.049796193630926e-05
499  2.1074867848181612e-05
115  0.0001685989427854529
829  1.4876377304598785e-05
191  6.44643016532614e-05
153  9.049796193630926e-05
663  1.3636679195882219e-05
273  3.843064137021353e-05
870  9.917584869732523e-06
188  6.818339597941109e-05
360  2.4793962174331306e-05
394  9.917584869732523e-06
361  3.3471848935347264e-05
167  7.066279219684422e-05
1066  2.355426406561474e-05
171  6.818339597941109e-05
517  1.7355773522031915e-05
154  0.00010661403734962462
457  2.1074867848181612e-05
143  9.793615058860866e-05
280  4.5868830022512915e-05
324  3.099245271791413e-05
715  1.7355773522031915e-05
322  2.8513056500481004e-05
458  2.355426406561474e-05
240  5.082762245737918e-05
738  1.611607541331535e-05
377  1.7355773522031915e-05
61  0.0003570330553103708
80  0.0002553778103956125
950  1.611607541331535e-05
1054  1.1157282978449087e-05
864  1.2396981087165653e-05
131  0.00011653162221935715
837  1.2396981087165653e-05
295  2.7273358391764438e-05
1108  1.859547163074848e-05
836  1.9835169739465046e-05
88  0.0002181868671341155
226  5.4546716783528876e-05
166  8.553916950144301e-05
535  1.3636679195882219e-05
446  3.22321508266307e-05
527  9.917584869732523e-06
121  0.00010289494302347492
326  2.975275460919757e-05
808  1.1157282978449087e-05
560  1.2396981087165653e-05
516  8.677886761015957e-06
1040  1.2396981087165653e-05
1256  9.917584869732523e-06
107  0.00015248286737213753
1113  1.3636679195882219e-05
1125  1.1157282978449087e-05
643  1.2396981087165653e-05
242  3.967033947893009e-05
369  1.4876377304598785e-05
350  1.9835169739465046e-05
406  1.859547163074848e-05
272  3.5951245152780395e-05
347  2.7273358391764438e-05
431  2.2314565956898175e-05
197  5.082762245737918e-05
160  7.562158463171049e-05
117  0.0001252095089803731
1104  1.611607541331535e-05
688  1.9835169739465046e-05
456  1.3636679195882219e-05
252  4.462913191379635e-05
674  1.1157282978449087e-05
253  3.967033947893009e-05
373  2.4793962174331306e-05
721  1.2396981087165653e-05
382  1.4876377304598785e-05
235  3.3471848935347264e-05
132  0.00011033313167577432
302  2.6033660283047872e-05
935  1.4876377304598785e-05
752  2.6033660283047872e-05
327  2.8513056500481004e-05
465  1.859547163074848e-05
318  2.7273358391764438e-05
1033  2.8513056500481004e-05
87  0.0002219059614602652
861  1.2396981087165653e-05
144  8.553916950144301e-05
776  1.1157282978449087e-05
387  1.7355773522031915e-05
268  3.099245271791413e-05
612  1.859547163074848e-05
986  9.917584869732523e-06
298  3.22321508266307e-05
294  2.4793962174331306e-05
277  2.8513056500481004e-05
1075  1.2396981087165653e-05
358  2.4793962174331306e-05
335  2.7273358391764438e-05
101  0.00015868135791572037
217  4.462913191379635e-05
291  3.719094326149696e-05
1373  1.2396981087165654e-06
1284  8.677886761015957e-06
128  0.00010289494302347492
1014  2.1074867848181612e-05
1041  1.7355773522031915e-05
149  8.92582638275927e-05
1044  1.4876377304598785e-05
794  2.2314565956898175e-05
1132  1.1157282978449087e-05
133  0.00010041554680604179
181  7.190249030556079e-05
129  0.00011653162221935715
104  0.00016364015035058663
508  1.4876377304598785e-05
713  2.1074867848181612e-05
73  0.0002739732820263609
315  3.967033947893009e-05
333  2.8513056500481004e-05
91  0.00019959139550336703
1001  1.611607541331535e-05
310  2.8513056500481004e-05
786  1.3636679195882219e-05
577  1.2396981087165653e-05
100  0.0001896738106336345
907  1.7355773522031915e-05
754  1.2396981087165653e-05
785  1.2396981087165653e-05
885  9.917584869732523e-06
1275  4.958792434866262e-06
959  1.7355773522031915e-05
249  4.834822623994605e-05
127  9.173766004502583e-05
833  1.3636679195882219e-05
103  0.00018099592387261853
944  1.859547163074848e-05
105  0.00015496226358957066
383  1.7355773522031915e-05
995  1.3636679195882219e-05
148  9.173766004502583e-05
699  2.2314565956898175e-05
174  6.570399976197796e-05
444  1.4876377304598785e-05
251  2.8513056500481004e-05
142  0.00011157282978449088
423  2.6033660283047872e-05
379  1.859547163074848e-05
196  4.462913191379635e-05
775  1.1157282978449087e-05
1008  2.1074867848181612e-05
996  9.917584869732523e-06
619  1.2396981087165653e-05
618  1.7355773522031915e-05
1268  1.1157282978449087e-05
1094  1.7355773522031915e-05
243  4.338943380507979e-05
863  1.4876377304598785e-05
168  6.44643016532614e-05
1217  1.3636679195882219e-05
430  1.3636679195882219e-05
212  4.338943380507979e-05
1123  1.7355773522031915e-05
1106  1.1157282978449087e-05
1140  1.1157282978449087e-05
178  5.4546716783528876e-05
709  2.4793962174331306e-05
520  1.859547163074848e-05
896  1.7355773522031915e-05
880  1.859547163074848e-05
296  3.22321508266307e-05
261  2.6033660283047872e-05
637  1.7355773522031915e-05
122  0.00011901101843679028
1053  1.859547163074848e-05
330  2.4793962174331306e-05
570  1.3636679195882219e-05
789  1.1157282978449087e-05
1147  1.859547163074848e-05
1088  1.7355773522031915e-05
596  1.7355773522031915e-05
97  0.00019835169739465045
309  2.7273358391764438e-05
579  1.611607541331535e-05
656  1.9835169739465046e-05
109  0.00016240045224187005
1117  1.611607541331535e-05
994  2.1074867848181612e-05
1218  1.2396981087165653e-05
426  2.1074867848181612e-05
321  3.099245271791413e-05
452  1.4876377304598785e-05
1194  1.3636679195882219e-05
359  2.2314565956898175e-05
859  1.1157282978449087e-05
1177  1.4876377304598785e-05
267  3.3471848935347264e-05
593  1.859547163074848e-05
872  1.1157282978449087e-05
1234  9.917584869732523e-06
632  1.1157282978449087e-05
1103  1.611607541331535e-05
136  0.00011281252789320745
1055  1.7355773522031915e-05
949  1.611607541331535e-05
1037  1.859547163074848e-05
1036  1.4876377304598785e-05
158  9.545675437117553e-05
733  1.611607541331535e-05
357  3.22321508266307e-05
961  1.611607541331535e-05
828  1.1157282978449087e-05
1190  1.2396981087165653e-05
231  4.462913191379635e-05
460  3.099245271791413e-05
155  8.058037706657675e-05
1169  1.859547163074848e-05
973  1.1157282978449087e-05
1085  1.7355773522031915e-05
953  1.611607541331535e-05
763  1.7355773522031915e-05
108  0.0001537225654808541
1030  1.611607541331535e-05
569  1.3636679195882219e-05
113  0.00014380498061112158
320  2.8513056500481004e-05
139  0.00010289494302347492
1039  2.8513056500481004e-05
853  1.3636679195882219e-05
123  9.917584869732523e-05
459  1.859547163074848e-05
1170  1.4876377304598785e-05
868  1.4876377304598785e-05
60  0.00038430641370213527
255  3.719094326149696e-05
495  1.611607541331535e-05
670  1.1157282978449087e-05
201  4.462913191379635e-05
654  9.917584869732523e-06
271  3.471154704406383e-05
744  1.3636679195882219e-05
1195  7.438188652299392e-06
483  1.9835169739465046e-05
258  3.719094326149696e-05
745  1.4876377304598785e-05
219  5.2067320566095744e-05
697  9.917584869732523e-06
185  7.438188652299392e-05
409  1.859547163074848e-05
629  1.3636679195882219e-05
592  1.3636679195882219e-05
269  3.099245271791413e-05
580  2.1074867848181612e-05
306  2.6033660283047872e-05
329  2.6033660283047872e-05
1157  1.4876377304598785e-05
1151  9.917584869732523e-06
1225  1.2396981087165653e-05
230  4.462913191379635e-05
983  1.611607541331535e-05
180  5.330701867481231e-05
716  1.611607541331535e-05
1012  1.611607541331535e-05
372  3.099245271791413e-05
176  8.058037706657675e-05
518  1.859547163074848e-05
368  2.6033660283047872e-05
1199  1.4876377304598785e-05
90  0.0002033104898295167
130  0.00011157282978449088
921  1.1157282978449087e-05
488  2.1074867848181612e-05
356  3.471154704406383e-05
1153  1.4876377304598785e-05
972  1.7355773522031915e-05
1276  3.719094326149696e-06
963  1.7355773522031915e-05
1029  1.7355773522031915e-05
1228  8.677886761015957e-06
1128  1.1157282978449087e-05
491  1.611607541331535e-05
116  0.0001400858862849719
513  7.438188652299392e-06
245  4.338943380507979e-05
227  6.570399976197796e-05
889  1.859547163074848e-05
433  1.3636679195882219e-05
422  2.7273358391764438e-05
156  9.049796193630926e-05
1006  9.917584869732523e-06
1211  7.438188652299392e-06
783  1.3636679195882219e-05
545  1.4876377304598785e-05
608  1.4876377304598785e-05
1204  1.1157282978449087e-05
681  1.611607541331535e-05
957  7.438188652299392e-06
1048  1.859547163074848e-05
781  9.917584869732523e-06
1068  2.1074867848181612e-05
1127  8.677886761015957e-06
1249  1.1157282978449087e-05
1339  6.1984905435828266e-06
220  5.950550921839514e-05
989  1.4876377304598785e-05
183  6.44643016532614e-05
583  1.611607541331535e-05
463  1.9835169739465046e-05
435  2.2314565956898175e-05
810  1.2396981087165653e-05
169  5.826581110967857e-05
384  2.975275460919757e-05
485  1.1157282978449087e-05
214  4.710852813122948e-05
718  9.917584869732523e-06
1096  1.611607541331535e-05
471  2.355426406561474e-05
366  1.9835169739465046e-05
683  1.4876377304598785e-05
998  1.7355773522031915e-05
928  1.859547163074848e-05
905  1.2396981087165653e-05
141  9.29773581537424e-05
531  2.6033660283047872e-05
374  1.4876377304598785e-05
727  4.958792434866262e-06
489  2.1074867848181612e-05
750  1.2396981087165653e-05
1291  4.958792434866262e-06
951  1.3636679195882219e-05
988  2.355426406561474e-05
392  2.1074867848181612e-05
825  8.677886761015957e-06
204  5.702611300096201e-05
506  2.1074867848181612e-05
332  4.338943380507979e-05
1206  8.677886761015957e-06
930  1.9835169739465046e-05
1038  2.1074867848181612e-05
702  1.611607541331535e-05
1252  8.677886761015957e-06
1122  2.1074867848181612e-05
1278  4.958792434866262e-06
314  3.5951245152780395e-05
337  2.975275460919757e-05
416  1.611607541331535e-05
795  1.4876377304598785e-05
1050  2.2314565956898175e-05
1081  1.7355773522031915e-05
1306  3.719094326149696e-06
1144  1.2396981087165653e-05
1202  8.677886761015957e-06
86  0.0001896738106336345
939  1.9835169739465046e-05
1253  1.1157282978449087e-05
1042  1.7355773522031915e-05
1300  9.917584869732523e-06
764  1.859547163074848e-05
1049  9.917584869732523e-06
209  5.826581110967857e-05
319  2.975275460919757e-05
486  9.917584869732523e-06
1166  8.677886761015957e-06
1163  1.1157282978449087e-05
500  1.4876377304598785e-05
918  9.917584869732523e-06
648  1.859547163074848e-05
410  1.611607541331535e-05
397  2.2314565956898175e-05
1187  1.3636679195882219e-05
1214  8.677886761015957e-06
1289  4.958792434866262e-06
1353  2.479396217433131e-06
999  9.917584869732523e-06
469  1.2396981087165653e-05
177  6.198490543582826e-05
352  1.4876377304598785e-05
440  1.2396981087165653e-05
1231  1.2396981087165653e-05
484  1.2396981087165653e-05
1062  9.917584869732523e-06
270  3.22321508266307e-05
769  7.438188652299392e-06
1243  1.2396981087165653e-05
120  0.0001326476976326725
770  1.3636679195882219e-05
289  2.355426406561474e-05
976  1.4876377304598785e-05
1296  7.438188652299392e-06
539  1.611607541331535e-05
208  5.082762245737918e-05
614  1.4876377304598785e-05
323  2.355426406561474e-05
443  9.917584869732523e-06
218  4.5868830022512915e-05
1267  1.1157282978449087e-05
557  8.677886761015957e-06
175  7.562158463171049e-05
818  1.4876377304598785e-05
712  1.7355773522031915e-05
301  1.611607541331535e-05
163  9.421705626245896e-05
822  1.1157282978449087e-05
246  3.22321508266307e-05
815  1.9835169739465046e-05
590  1.9835169739465046e-05
265  2.8513056500481004e-05
549  1.1157282978449087e-05
806  2.1074867848181612e-05
1134  1.611607541331535e-05
190  5.950550921839514e-05
429  2.355426406561474e-05
1093  7.438188652299392e-06
194  5.826581110967857e-05
823  9.917584869732523e-06
482  1.4876377304598785e-05
305  2.7273358391764438e-05
355  1.9835169739465046e-05
813  1.4876377304598785e-05
281  3.719094326149696e-05
1087  9.917584869732523e-06
1043  1.4876377304598785e-05
421  1.1157282978449087e-05
854  7.438188652299392e-06
695  7.438188652299392e-06
172  6.44643016532614e-05
832  1.2396981087165653e-05
1342  4.958792434866262e-06
474  1.2396981087165653e-05
247  2.8513056500481004e-05
232  4.462913191379635e-05
398  2.355426406561474e-05
189  5.826581110967857e-05
285  2.4793962174331306e-05
729  1.2396981087165653e-05
480  2.1074867848181612e-05
449  1.2396981087165653e-05
878  1.4876377304598785e-05
835  1.1157282978449087e-05
250  4.091003758764666e-05
805  1.4876377304598785e-05
425  2.2314565956898175e-05
1271  6.1984905435828266e-06
1316  3.719094326149696e-06
906  2.2314565956898175e-05
494  2.1074867848181612e-05
464  1.4876377304598785e-05
164  7.562158463171049e-05
968  1.9835169739465046e-05
1260  1.7355773522031915e-05
523  8.677886761015957e-06
726  1.611607541331535e-05
1193  7.438188652299392e-06
664  1.611607541331535e-05
404  2.4793962174331306e-05
427  2.1074867848181612e-05
774  1.859547163074848e-05
765  9.917584869732523e-06
1396  2.479396217433131e-06
1118  1.1157282978449087e-05
888  2.8513056500481004e-05
693  1.4876377304598785e-05
799  8.677886761015957e-06
239  4.710852813122948e-05
578  1.611607541331535e-05
1238  9.917584869732523e-06
893  1.611607541331535e-05
720  8.677886761015957e-06
134  9.545675437117553e-05
884  1.9835169739465046e-05
541  1.3636679195882219e-05
532  1.7355773522031915e-05
1203  1.859547163074848e-05
193  5.826581110967857e-05
598  9.917584869732523e-06
391  1.3636679195882219e-05
1216  1.3636679195882219e-05
778  9.917584869732523e-06
1382  2.479396217433131e-06
417  1.859547163074848e-05
363  1.1157282978449087e-05
1141  1.1157282978449087e-05
969  8.677886761015957e-06
451  2.6033660283047872e-05
1298  6.1984905435828266e-06
821  1.7355773522031915e-05
147  8.182007517529332e-05
380  1.7355773522031915e-05
299  1.859547163074848e-05
453  7.438188652299392e-06
473  1.1157282978449087e-05
448  2.2314565956898175e-05
548  8.677886761015957e-06
1317  3.719094326149696e-06
264  3.843064137021353e-05
1210  9.917584869732523e-06
725  1.3636679195882219e-05
179  5.082762245737918e-05
858  1.611607541331535e-05
974  2.4793962174331306e-05
385  2.975275460919757e-05
694  1.611607541331535e-05
184  4.710852813122948e-05
1114  1.7355773522031915e-05
200  4.834822623994605e-05
1056  1.1157282978449087e-05
1022  2.355426406561474e-05
584  1.4876377304598785e-05
552  1.9835169739465046e-05
624  1.1157282978449087e-05
454  2.2314565956898175e-05
507  1.3636679195882219e-05
216  4.091003758764666e-05
601  8.677886761015957e-06
941  9.917584869732523e-06
547  1.2396981087165653e-05
609  1.611607541331535e-05
205  6.570399976197796e-05
1191  9.917584869732523e-06
1130  1.2396981087165653e-05
203  4.2149735696363224e-05
1007  1.611607541331535e-05
1263  8.677886761015957e-06
344  3.099245271791413e-05
660  1.2396981087165653e-05
610  8.677886761015957e-06
1389  1.2396981087165654e-06
689  1.4876377304598785e-05
244  4.834822623994605e-05
316  1.859547163074848e-05
651  1.611607541331535e-05
1092  1.3636679195882219e-05
1201  1.3636679195882219e-05
913  1.859547163074848e-05
582  7.438188652299392e-06
481  1.4876377304598785e-05
288  3.471154704406383e-05
780  1.4876377304598785e-05
1172  1.7355773522031915e-05
442  2.7273358391764438e-05
279  2.4793962174331306e-05
948  2.2314565956898175e-05
1121  1.4876377304598785e-05
585  1.611607541331535e-05
400  1.611607541331535e-05
293  2.975275460919757e-05
936  8.677886761015957e-06
1031  9.917584869732523e-06
1254  8.677886761015957e-06
395  1.9835169739465046e-05
401  1.4876377304598785e-05
797  1.3636679195882219e-05
1129  2.4793962174331306e-05
1175  1.3636679195882219e-05
1101  1.611607541331535e-05
256  3.22321508266307e-05
642  1.2396981087165653e-05
824  1.859547163074848e-05
187  7.562158463171049e-05
428  1.1157282978449087e-05
211  4.710852813122948e-05
390  2.2314565956898175e-05
1176  1.1157282978449087e-05
628  1.1157282978449087e-05
831  1.3636679195882219e-05
639  1.2396981087165653e-05
437  1.9835169739465046e-05
1156  1.859547163074848e-05
348  1.859547163074848e-05
399  2.6033660283047872e-05
803  1.1157282978449087e-05
1343  6.1984905435828266e-06
661  1.611607541331535e-05
165  6.694369787069453e-05
1180  1.611607541331535e-05
753  2.1074867848181612e-05
917  2.1074867848181612e-05
389  1.3636679195882219e-05
135  0.00010413464113219149
992  1.3636679195882219e-05
1028  1.611607541331535e-05
286  3.3471848935347264e-05
561  1.4876377304598785e-05
503  1.7355773522031915e-05
338  2.1074867848181612e-05
1091  1.859547163074848e-05
817  9.917584869732523e-06
1159  1.3636679195882219e-05
924  1.859547163074848e-05
364  3.099245271791413e-05
468  8.677886761015957e-06
933  1.4876377304598785e-05
991  1.611607541331535e-05
207  5.330701867481231e-05
719  9.917584869732523e-06
241  3.967033947893009e-05
496  1.4876377304598785e-05
678  1.4876377304598785e-05
685  1.859547163074848e-05
892  1.2396981087165653e-05
899  1.9835169739465046e-05
1069  1.611607541331535e-05
1025  1.859547163074848e-05
960  1.2396981087165653e-05
1174  1.2396981087165653e-05
224  4.338943380507979e-05
260  3.719094326149696e-05
1070  1.1157282978449087e-05
599  1.2396981087165653e-05
349  2.4793962174331306e-05
234  3.719094326149696e-05
826  1.7355773522031915e-05
1149  1.3636679195882219e-05
1158  1.2396981087165653e-05
927  8.677886761015957e-06
1200  6.1984905435828266e-06
343  2.975275460919757e-05
649  6.1984905435828266e-06
787  1.2396981087165653e-05
162  6.44643016532614e-05
772  7.438188652299392e-06
381  1.9835169739465046e-05
644  1.2396981087165653e-05
515  2.2314565956898175e-05
800  1.2396981087165653e-05
276  3.099245271791413e-05
914  1.611607541331535e-05
572  1.3636679195882219e-05
749  1.7355773522031915e-05
1251  8.677886761015957e-06
1010  1.1157282978449087e-05
814  1.611607541331535e-05
964  1.4876377304598785e-05
311  2.8513056500481004e-05
439  2.2314565956898175e-05
367  1.7355773522031915e-05
732  1.2396981087165653e-05
1226  1.7355773522031915e-05
1165  1.2396981087165653e-05
1155  1.7355773522031915e-05
195  5.578641489224544e-05
1258  6.1984905435828266e-06
985  1.611607541331535e-05
1359  2.479396217433131e-06
650  1.7355773522031915e-05
946  1.859547163074848e-05
351  2.8513056500481004e-05
345  2.4793962174331306e-05
375  1.1157282978449087e-05
581  8.677886761015957e-06
1366  4.958792434866262e-06
340  1.9835169739465046e-05
779  1.3636679195882219e-05
1205  1.3636679195882219e-05
1208  1.1157282978449087e-05
146  7.686128274042705e-05
984  1.3636679195882219e-05
462  1.611607541331535e-05
1162  1.4876377304598785e-05
746  1.2396981087165653e-05
586  2.355426406561474e-05
1185  2.355426406561474e-05
658  1.611607541331535e-05
300  2.7273358391764438e-05
1131  1.1157282978449087e-05
867  1.2396981087165653e-05
1126  1.4876377304598785e-05
1241  1.2396981087165653e-05
605  1.3636679195882219e-05
700  9.917584869732523e-06
403  1.4876377304598785e-05
904  1.611607541331535e-05
284  2.4793962174331306e-05
617  1.4876377304598785e-05
990  1.859547163074848e-05
1257  8.677886761015957e-06
1220  8.677886761015957e-06
901  1.859547163074848e-05
701  1.3636679195882219e-05
336  2.8513056500481004e-05
563  8.677886761015957e-06
926  1.611607541331535e-05
550  1.1157282978449087e-05
1060  8.677886761015957e-06
962  1.1157282978449087e-05
388  1.2396981087165653e-05
402  3.3471848935347264e-05
840  1.611607541331535e-05
1051  1.4876377304598785e-05
1089  1.2396981087165653e-05
564  1.3636679195882219e-05
587  9.917584869732523e-06
386  1.9835169739465046e-05
920  1.611607541331535e-05
308  2.8513056500481004e-05
706  1.4876377304598785e-05
1032  1.7355773522031915e-05
1046  1.859547163074848e-05
436  1.1157282978449087e-05
512  1.1157282978449087e-05
312  2.2314565956898175e-05
784  1.4876377304598785e-05
222  4.2149735696363224e-05
479  1.859547163074848e-05
987  1.611607541331535e-05
954  8.677886761015957e-06
812  8.677886761015957e-06
1111  9.917584869732523e-06
1178  1.3636679195882219e-05
1261  1.2396981087165653e-05
597  1.7355773522031915e-05
257  4.5868830022512915e-05
505  1.1157282978449087e-05
1246  9.917584869732523e-06
1196  9.917584869732523e-06
1000  1.9835169739465046e-05
420  1.3636679195882219e-05
414  2.4793962174331306e-05
1182  8.677886761015957e-06
807  9.917584869732523e-06
1133  2.1074867848181612e-05
908  1.1157282978449087e-05
1079  1.611607541331535e-05
467  1.611607541331535e-05
1034  2.355426406561474e-05
875  1.3636679195882219e-05
1245  8.677886761015957e-06
625  1.3636679195882219e-05
722  6.1984905435828266e-06
521  1.1157282978449087e-05
1385  2.479396217433131e-06
1181  9.917584869732523e-06
931  1.1157282978449087e-05
1013  9.917584869732523e-06
856  1.2396981087165653e-05
221  5.2067320566095744e-05
1026  1.1157282978449087e-05
672  7.438188652299392e-06
412  2.4793962174331306e-05
290  3.099245271791413e-05
647  7.438188652299392e-06
997  8.677886761015957e-06
804  9.917584869732523e-06
1279  1.2396981087165653e-05
768  1.3636679195882219e-05
558  1.4876377304598785e-05
971  1.7355773522031915e-05
346  2.355426406561474e-05
1320  3.719094326149696e-06
487  1.611607541331535e-05
1086  1.611607541331535e-05
370  2.2314565956898175e-05
1197  9.917584869732523e-06
696  1.2396981087165653e-05
731  1.2396981087165653e-05
890  1.7355773522031915e-05
493  8.677886761015957e-06
680  1.9835169739465046e-05
871  8.677886761015957e-06
556  9.917584869732523e-06
873  1.2396981087165653e-05
717  1.859547163074848e-05
1011  1.7355773522031915e-05
947  1.7355773522031915e-05
1143  1.9835169739465046e-05
1115  1.611607541331535e-05
1124  1.611607541331535e-05
887  1.1157282978449087e-05
1303  7.438188652299392e-06
1164  1.2396981087165653e-05
1173  1.1157282978449087e-05
938  1.2396981087165653e-05
1074  1.1157282978449087e-05
1259  3.719094326149696e-06
510  1.2396981087165653e-05
450  2.2314565956898175e-05
615  1.4876377304598785e-05
1344  4.958792434866262e-06
760  2.1074867848181612e-05
1035  1.2396981087165653e-05
1323  3.719094326149696e-06
1262  6.1984905435828266e-06
981  1.2396981087165653e-05
1168  1.4876377304598785e-05
1332  6.1984905435828266e-06
876  1.1157282978449087e-05
611  8.677886761015957e-06
297  3.471154704406383e-05
396  2.2314565956898175e-05
621  1.3636679195882219e-05
371  1.3636679195882219e-05
1148  1.4876377304598785e-05
934  1.3636679195882219e-05
1372  1.2396981087165654e-06
773  1.2396981087165653e-05
686  7.438188652299392e-06
766  1.2396981087165653e-05
475  1.3636679195882219e-05
1375  6.1984905435828266e-06
466  1.4876377304598785e-05
966  1.3636679195882219e-05
802  7.438188652299392e-06
1369  4.958792434866262e-06
1099  1.611607541331535e-05
730  1.1157282978449087e-05
405  1.4876377304598785e-05
684  1.611607541331535e-05
266  2.7273358391764438e-05
895  1.1157282978449087e-05
1207  7.438188652299392e-06
970  8.677886761015957e-06
1002  1.3636679195882219e-05
1110  2.4793962174331306e-05
215  4.462913191379635e-05
542  1.2396981087165653e-05
757  1.4876377304598785e-05
839  1.7355773522031915e-05
1009  1.4876377304598785e-05
869  1.3636679195882219e-05
903  1.2396981087165653e-05
1337  4.958792434866262e-06
606  9.917584869732523e-06
1360  1.2396981087165654e-06
1346  2.479396217433131e-06
902  2.1074867848181612e-05
274  3.099245271791413e-05
866  1.611607541331535e-05
328  2.4793962174331306e-05
1307  6.1984905435828266e-06
622  1.2396981087165653e-05
1227  7.438188652299392e-06
631  1.1157282978449087e-05
