s  n(s, p, L)
6644  2.3457934059747356e-06
6910  4.9261661525469455e-05
6954  2.1112140653772623e-05
6763  3.166821098065893e-05
6778  4.1051384604557875e-05
6738  2.6976624168709462e-05
6908  3.6359797792608406e-05
6896  5.747193844638103e-05
6955  1.2901863732861047e-05
6849  5.864483514936839e-05
6821  6.21635252583305e-05
71  1.4074760435848415e-05
6851  7.037380217924207e-05
34  0.00014074760435848414
6879  6.802800877326734e-05
6728  1.9939243950785255e-05
6829  5.043455822845682e-05
6730  1.8766347247797885e-05
6828  6.685511207027997e-05
69  1.7593450544810518e-05
6753  4.1051384604557875e-05
6777  4.8088764822482084e-05
88  7.037380217924207e-06
6795  5.278035163443155e-05
6876  7.975697580314102e-05
6905  5.864483514936839e-05
6932  2.3457934059747357e-05
6714  1.642055384182315e-05
6819  7.623828569417891e-05
6720  1.7593450544810518e-05
6797  4.8088764822482084e-05
6907  3.6359797792608406e-05
6698  1.8766347247797885e-05
6734  2.6976624168709462e-05
6925  2.3457934059747357e-05
6591  3.5186901089621036e-06
6809  7.271959558521681e-05
6683  1.1728967029873678e-05
6727  1.8766347247797885e-05
6918  3.166821098065893e-05
6723  1.8766347247797885e-05
6846  6.333642196131786e-05
56  4.457007471351998e-05
6817  3.401400438663367e-05
6757  2.814952087169683e-05
198  3.5186901089621036e-06
6845  5.5126145040406294e-05
84  1.0556070326886311e-05
6881  5.278035163443155e-05
6913  5.864483514936839e-05
6931  2.9322417574684196e-05
6772  4.2224281307545245e-05
78  1.0556070326886311e-05
6830  6.0990628555343134e-05
6673  4.691586811949471e-06
6732  2.3457934059747357e-05
70  1.8766347247797885e-05
147  5.864483514936839e-06
6653  5.864483514936839e-06
39  8.796725272405259e-05
6898  5.043455822845682e-05
105  4.691586811949471e-06
6785  4.1051384604557875e-05
6803  5.043455822845682e-05
6750  2.4630830762734728e-05
6748  2.4630830762734728e-05
52  3.753269449559577e-05
6713  1.7593450544810518e-05
6877  6.450931866430523e-05
6710  1.8766347247797885e-05
6871  4.1051384604557875e-05
6712  1.5247657138835783e-05
99  8.210276920911575e-06
6675  1.0556070326886311e-05
6922  2.228503735675999e-05
6983  3.5186901089621036e-06
6735  2.3457934059747357e-05
6649  3.5186901089621036e-06
206  1.1728967029873678e-06
6794  6.685511207027997e-05
7016  3.5186901089621036e-06
6933  1.642055384182315e-05
109  5.864483514936839e-06
6680  5.864483514936839e-06
80  9.383173623898942e-06
6833  6.450931866430523e-05
67  3.0495314277671567e-05
66  2.3457934059747357e-05
6744  3.28411076836463e-05
6774  5.747193844638103e-05
6920  4.1051384604557875e-05
6677  8.210276920911575e-06
101  4.691586811949471e-06
6724  2.3457934059747357e-05
6711  2.4630830762734728e-05
65  1.7593450544810518e-05
6621  4.691586811949471e-06
7035  2.3457934059747356e-06
6752  2.4630830762734728e-05
6862  4.6915868119494714e-05
6900  5.043455822845682e-05
6690  1.5247657138835783e-05
62  1.9939243950785255e-05
6729  1.5247657138835783e-05
6941  2.3457934059747357e-05
6779  3.6359797792608406e-05
82  9.383173623898942e-06
6678  9.383173623898942e-06
6725  2.4630830762734728e-05
6964  9.383173623898942e-06
6669  5.864483514936839e-06
6989  3.5186901089621036e-06
6965  9.383173623898942e-06
6998  5.864483514936839e-06
73  1.8766347247797885e-05
77  1.4074760435848415e-05
6681  4.691586811949471e-06
6835  6.450931866430523e-05
6743  3.0495314277671567e-05
6966  1.5247657138835783e-05
6950  1.9939243950785255e-05
6761  1.9939243950785255e-05
92  3.5186901089621036e-06
6627  2.3457934059747356e-06
6651  7.037380217924207e-06
6873  3.987848790157051e-05
6960  1.4074760435848415e-05
59  3.753269449559577e-05
6659  8.210276920911575e-06
113  3.5186901089621036e-06
114  5.864483514936839e-06
6589  1.1728967029873678e-06
6789  6.450931866430523e-05
6976  7.037380217924207e-06
7031  2.3457934059747356e-06
6984  1.1728967029873678e-06
6926  2.228503735675999e-05
6718  1.4074760435848415e-05
7012  2.3457934059747356e-06
6951  1.2901863732861047e-05
110  1.1728967029873678e-06
6746  3.0495314277671567e-05
6722  1.8766347247797885e-05
6736  1.9939243950785255e-05
6958  8.210276920911575e-06
6709  1.5247657138835783e-05
6945  2.6976624168709462e-05
174  1.1728967029873678e-06
6685  7.037380217924207e-06
122  1.1728967029873678e-06
6810  6.56822153672926e-05
6824  5.864483514936839e-05
6811  6.92009054762547e-05
6956  1.1728967029873678e-05
6924  3.987848790157051e-05
6654  3.5186901089621036e-06
6885  4.574297141650735e-05
6823  6.0990628555343134e-05
7076  1.1728967029873678e-06
131  1.1728967029873678e-06
6590  4.691586811949471e-06
6938  2.3457934059747357e-05
7013  1.1728967029873678e-06
6674  9.383173623898942e-06
6608  1.1728967029873678e-06
6740  2.9322417574684196e-05
6935  2.1112140653772623e-05
6968  4.691586811949471e-06
41  5.747193844638103e-05
6684  7.037380217924207e-06
6767  3.753269449559577e-05
6776  3.5186901089621035e-05
6758  3.401400438663367e-05
6719  1.8766347247797885e-05
86  4.691586811949471e-06
6754  3.5186901089621035e-05
6942  2.6976624168709462e-05
6990  4.691586811949471e-06
6658  5.864483514936839e-06
6672  5.864483514936839e-06
152  3.5186901089621036e-06
74  1.7593450544810518e-05
6919  2.9322417574684196e-05
6996  2.3457934059747356e-06
230  1.1728967029873678e-06
6588  2.3457934059747356e-06
6979  9.383173623898942e-06
6985  8.210276920911575e-06
6946  1.5247657138835783e-05
6547  1.1728967029873678e-06
6564  1.1728967029873678e-06
60  1.8766347247797885e-05
165  1.1728967029873678e-06
6647  1.1728967029873678e-06
6808  5.629904174339366e-05
7011  2.3457934059747356e-06
6993  4.691586811949471e-06
6679  7.037380217924207e-06
7003  2.3457934059747356e-06
6700  1.0556070326886311e-05
6909  3.166821098065893e-05
6947  9.383173623898942e-06
6962  8.210276920911575e-06
50  3.753269449559577e-05
6963  9.383173623898942e-06
244  1.1728967029873678e-06
6598  2.3457934059747356e-06
106  4.691586811949471e-06
6981  7.037380217924207e-06
6671  3.5186901089621036e-06
6867  5.629904174339366e-05
6751  2.9322417574684196e-05
6977  8.210276920911575e-06
135  1.1728967029873678e-06
242  1.1728967029873678e-06
6509  1.1728967029873678e-06
162  3.5186901089621036e-06
6628  5.864483514936839e-06
6707  9.383173623898942e-06
115  3.5186901089621036e-06
6997  4.691586811949471e-06
6731  2.228503735675999e-05
63  1.9939243950785255e-05
151  3.5186901089621036e-06
6973  1.0556070326886311e-05
189  1.1728967029873678e-06
6458  1.1728967029873678e-06
7001  2.3457934059747356e-06
6620  1.1728967029873678e-06
6694  8.210276920911575e-06
87  5.864483514936839e-06
6625  2.3457934059747356e-06
89  7.037380217924207e-06
7069  1.1728967029873678e-06
7023  3.5186901089621036e-06
130  5.864483514936839e-06
93  9.383173623898942e-06
7053  1.1728967029873678e-06
6643  1.1728967029873678e-06
6652  3.5186901089621036e-06
6666  5.864483514936839e-06
64  1.8766347247797885e-05
121  5.864483514936839e-06
6619  1.1728967029873678e-06
6661  7.037380217924207e-06
6961  5.864483514936839e-06
6632  3.5186901089621036e-06
85  7.037380217924207e-06
6687  7.037380217924207e-06
145  2.3457934059747356e-06
6622  4.691586811949471e-06
6697  1.4074760435848415e-05
126  2.3457934059747356e-06
125  3.5186901089621036e-06
188  1.1728967029873678e-06
182  1.1728967029873678e-06
6952  1.7593450544810518e-05
143  1.1728967029873678e-06
112  3.5186901089621036e-06
6655  3.5186901089621036e-06
108  3.5186901089621036e-06
6646  4.691586811949471e-06
150  1.1728967029873678e-06
6633  2.3457934059747356e-06
6716  1.0556070326886311e-05
7002  1.1728967029873678e-06
138  3.5186901089621036e-06
6552  1.1728967029873678e-06
127  3.5186901089621036e-06
68  1.4074760435848415e-05
6676  8.210276920911575e-06
6637  4.691586811949471e-06
154  1.1728967029873678e-06
103  3.5186901089621036e-06
6703  8.210276920911575e-06
90  1.0556070326886311e-05
6528  1.1728967029873678e-06
6970  3.5186901089621036e-06
6662  5.864483514936839e-06
7028  3.5186901089621036e-06
6656  2.3457934059747356e-06
6974  7.037380217924207e-06
97  7.037380217924207e-06
94  5.864483514936839e-06
6682  4.691586811949471e-06
173  1.1728967029873678e-06
95  4.691586811949471e-06
6636  2.3457934059747356e-06
6971  4.691586811949471e-06
6721  2.1112140653772623e-05
6663  5.864483514936839e-06
6699  7.037380217924207e-06
119  3.5186901089621036e-06
6992  1.1728967029873678e-06
6665  3.5186901089621036e-06
148  1.1728967029873678e-06
6634  4.691586811949471e-06
7030  1.1728967029873678e-06
6586  3.5186901089621036e-06
6467  1.1728967029873678e-06
6638  2.3457934059747356e-06
190  1.1728967029873678e-06
6626  5.864483514936839e-06
6645  4.691586811949471e-06
6978  8.210276920911575e-06
6583  1.1728967029873678e-06
128  2.3457934059747356e-06
6691  1.0556070326886311e-05
6648  2.3457934059747356e-06
248  1.1728967029873678e-06
6549  1.1728967029873678e-06
7009  1.1728967029873678e-06
124  1.1728967029873678e-06
180  1.1728967029873678e-06
6581  2.3457934059747356e-06
100  2.3457934059747356e-06
102  2.3457934059747356e-06
169  1.1728967029873678e-06
7041  1.1728967029873678e-06
6692  5.864483514936839e-06
156  2.3457934059747356e-06
117  1.1728967029873678e-06
6610  2.3457934059747356e-06
6605  2.3457934059747356e-06
7008  3.5186901089621036e-06
233  1.1728967029873678e-06
6457  1.1728967029873678e-06
7020  1.1728967029873678e-06
7000  3.5186901089621036e-06
7025  1.1728967029873678e-06
314  1.1728967029873678e-06
6489  1.1728967029873678e-06
249  1.1728967029873678e-06
6639  2.3457934059747356e-06
7022  1.1728967029873678e-06
6988  4.691586811949471e-06
6701  5.864483514936839e-06
6578  2.3457934059747356e-06
217  1.1728967029873678e-06
160  1.1728967029873678e-06
6579  2.3457934059747356e-06
133  1.1728967029873678e-06
98  1.1728967029873678e-06
6613  1.1728967029873678e-06
277  1.1728967029873678e-06
6466  1.1728967029873678e-06
6496  1.1728967029873678e-06
278  1.1728967029873678e-06
170  1.1728967029873678e-06
163  2.3457934059747356e-06
6603  2.3457934059747356e-06
83  4.691586811949471e-06
7059  1.1728967029873678e-06
216  1.1728967029873678e-06
7068  1.1728967029873678e-06
6542  2.3457934059747356e-06
310  1.1728967029873678e-06
6617  1.1728967029873678e-06
104  3.5186901089621036e-06
6577  1.1728967029873678e-06
199  1.1728967029873678e-06
6499  1.1728967029873678e-06
118  1.1728967029873678e-06
142  2.3457934059747356e-06
202  1.1728967029873678e-06
6454  2.3457934059747356e-06
146  1.1728967029873678e-06
6967  3.5186901089621036e-06
6986  1.1728967029873678e-06
6657  3.5186901089621036e-06
6667  3.5186901089621036e-06
107  5.864483514936839e-06
140  2.3457934059747356e-06
137  1.1728967029873678e-06
6565  1.1728967029873678e-06
192  1.1728967029873678e-06
6994  2.3457934059747356e-06
6640  3.5186901089621036e-06
6596  1.1728967029873678e-06
7056  1.1728967029873678e-06
6460  1.1728967029873678e-06
6982  3.5186901089621036e-06
365  1.1728967029873678e-06
6391  1.1728967029873678e-06
6642  2.3457934059747356e-06
6623  1.1728967029873678e-06
172  1.1728967029873678e-06
6635  1.1728967029873678e-06
6630  3.5186901089621036e-06
204  1.1728967029873678e-06
187  1.1728967029873678e-06
116  2.3457934059747356e-06
6601  1.1728967029873678e-06
7027  1.1728967029873678e-06
6995  1.1728967029873678e-06
256  1.1728967029873678e-06
6587  1.1728967029873678e-06
262  1.1728967029873678e-06
6482  1.1728967029873678e-06
7062  1.1728967029873678e-06
144  1.1728967029873678e-06
6576  1.1728967029873678e-06
179  1.1728967029873678e-06
191  1.1728967029873678e-06
6561  1.1728967029873678e-06
164  1.1728967029873678e-06
7004  1.1728967029873678e-06
7039  1.1728967029873678e-06
6609  2.3457934059747356e-06
132  1.1728967029873678e-06
6555  1.1728967029873678e-06
221  1.1728967029873678e-06
6518  1.1728967029873678e-06
6980  1.1728967029873678e-06
6560  1.1728967029873678e-06
186  1.1728967029873678e-06
161  1.1728967029873678e-06
195  1.1728967029873678e-06
6580  1.1728967029873678e-06
6650  1.1728967029873678e-06
